PROVINCIE;GEMEENTENUMMER;GEMEENTENAAM;SOORT INSTELLING;TYPE HOGER ONDERWIJS;BRIN NUMMER ACTUEEL;INSTELLINGSNAAM ACTUEEL;CROHO ONDERDEEL;CROHO SUBONDERDEEL;OPLEIDINGSCODE ACTUEEL;OPLEIDINGSNAAM ACTUEEL;OPLEIDINGSVORM;GESLACHT;2016;2017;2018;2019;2020
Gelderland;0222;Doetinchem;reguliere inst.;associate degree;09OT;Iselinge Hogeschool;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);80142;Ad Pedagogisch Educatief Professional;deeltijd onderwijs;vrouw;0;0;0;39;72
Gelderland;0222;Doetinchem;reguliere inst.;bachelor;09OT;Iselinge Hogeschool;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;deeltijd onderwijs;man;22;21;26;25;32
Gelderland;0222;Doetinchem;reguliere inst.;bachelor;09OT;Iselinge Hogeschool;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;deeltijd onderwijs;vrouw;26;37;41;46;45
Gelderland;0222;Doetinchem;reguliere inst.;bachelor;09OT;Iselinge Hogeschool;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;man;91;102;97;107;123
Gelderland;0222;Doetinchem;reguliere inst.;bachelor;09OT;Iselinge Hogeschool;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;vrouw;241;243;232;216;255
Gelderland;0228;Ede;reguliere inst.;associate degree;25BA;Christelijke Hogeschool Ede;economie;n.v.t. (economie);80080;Ad Ondernemen;deeltijd onderwijs;man;0;0;6;20;33
Gelderland;0228;Ede;reguliere inst.;associate degree;25BA;Christelijke Hogeschool Ede;economie;n.v.t. (economie);80080;Ad Ondernemen;deeltijd onderwijs;vrouw;0;0;2;4;6
Gelderland;0228;Ede;reguliere inst.;associate degree;25BA;Christelijke Hogeschool Ede;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);80120;Ad Sociaal Werk in de Zorg;duaal onderwijs;man;5;12;24;33;24
Gelderland;0228;Ede;reguliere inst.;associate degree;25BA;Christelijke Hogeschool Ede;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);80120;Ad Sociaal Werk in de Zorg;duaal onderwijs;vrouw;15;21;50;74;42
Gelderland;0228;Ede;reguliere inst.;associate degree;25BA;Christelijke Hogeschool Ede;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);80146;Ad Pastoraal Werk;deeltijd onderwijs;man;0;0;4;21;34
Gelderland;0228;Ede;reguliere inst.;associate degree;25BA;Christelijke Hogeschool Ede;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);80146;Ad Pastoraal Werk;deeltijd onderwijs;vrouw;0;0;5;20;34
Gelderland;0228;Ede;reguliere inst.;associate degree;25BA;Christelijke Hogeschool Ede;onderwijs;leraar basisonderwijs;80142;Ad Pedagogisch Educatief Professional;deeltijd onderwijs;man;0;0;0;0;1
Gelderland;0228;Ede;reguliere inst.;associate degree;25BA;Christelijke Hogeschool Ede;onderwijs;leraar basisonderwijs;80142;Ad Pedagogisch Educatief Professional;deeltijd onderwijs;vrouw;0;0;9;27;35
Gelderland;0228;Ede;reguliere inst.;associate degree;25BA;Christelijke Hogeschool Ede;techniek;n.v.t. (techniek);80083;Ad ICT Service Management;deeltijd onderwijs;man;0;0;11;14;19
Gelderland;0228;Ede;reguliere inst.;associate degree;25BA;Christelijke Hogeschool Ede;techniek;n.v.t. (techniek);80083;Ad ICT Service Management;deeltijd onderwijs;vrouw;0;0;0;0;1
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;economie;n.v.t. (economie);34035;B Bedrijfskunde;deeltijd onderwijs;man;0;0;7;24;42
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;economie;n.v.t. (economie);34035;B Bedrijfskunde;deeltijd onderwijs;vrouw;0;0;3;7;14
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;economie;n.v.t. (economie);34035;B Bedrijfskunde;voltijd onderwijs;man;233;233;244;249;260
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;economie;n.v.t. (economie);34035;B Bedrijfskunde;voltijd onderwijs;vrouw;81;91;96;94;115
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;economie;n.v.t. (economie);34405;B Communicatie;deeltijd onderwijs;man;0;0;1;2;5
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;economie;n.v.t. (economie);34405;B Communicatie;deeltijd onderwijs;vrouw;0;0;2;11;17
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;economie;n.v.t. (economie);34405;B Communicatie;voltijd onderwijs;man;100;93;89;83;82
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;economie;n.v.t. (economie);34405;B Communicatie;voltijd onderwijs;vrouw;180;175;180;195;219
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;economie;n.v.t. (economie);34609;B Human Resource Management;deeltijd onderwijs;man;0;0;2;5;11
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;economie;n.v.t. (economie);34609;B Human Resource Management;deeltijd onderwijs;vrouw;0;0;7;19;27
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;economie;n.v.t. (economie);34609;B Human Resource Management;voltijd onderwijs;man;72;70;69;68;59
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;economie;n.v.t. (economie);34609;B Human Resource Management;voltijd onderwijs;vrouw;125;126;127;131;123
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;economie;n.v.t. (economie);34686;B Journalistiek;voltijd onderwijs;man;111;103;112;121;134
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;economie;n.v.t. (economie);34686;B Journalistiek;voltijd onderwijs;vrouw;124;129;157;173;164
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;deeltijd onderwijs;man;64;52;60;72;72
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;deeltijd onderwijs;vrouw;144;164;193;246;297
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;duaal onderwijs;man;7;8;6;4;4
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;duaal onderwijs;vrouw;26;14;6;5;4
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;voltijd onderwijs;man;160;155;134;128;125
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;voltijd onderwijs;vrouw;736;665;606;596;614
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);35146;B Theologie;deeltijd onderwijs;man;94;93;82;75;68
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);35146;B Theologie;deeltijd onderwijs;vrouw;69;71;69;80;84
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);35146;B Theologie;voltijd onderwijs;man;89;86;72;76;79
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);35146;B Theologie;voltijd onderwijs;vrouw;71;59;53;42;39
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;deeltijd onderwijs;man;13;14;16;11;16
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;deeltijd onderwijs;vrouw;80;80;85;81;77
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;duaal onderwijs;man;23;22;18;25;34
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;duaal onderwijs;vrouw;162;175;185;217;224
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;voltijd onderwijs;man;63;70;76;77;80
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;voltijd onderwijs;vrouw;517;521;557;565;590
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;deeltijd onderwijs;man;22;26;31;46;49
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;deeltijd onderwijs;vrouw;42;40;50;94;128
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;duaal onderwijs;man;12;10;11;16;18
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;duaal onderwijs;vrouw;20;33;39;48;66
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;man;114;101;103;85;99
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;vrouw;362;291;275;270;295
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;onderwijs;n.v.t. (onderwijs);35441;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Godsdienst;deeltijd onderwijs;man;14;10;8;11;7
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;onderwijs;n.v.t. (onderwijs);35441;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Godsdienst;deeltijd onderwijs;vrouw;11;12;12;9;13
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;onderwijs;n.v.t. (onderwijs);35441;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Godsdienst;voltijd onderwijs;man;20;20;21;17;15
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;onderwijs;n.v.t. (onderwijs);35441;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Godsdienst;voltijd onderwijs;vrouw;23;21;25;19;19
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;techniek;n.v.t. (techniek);30020;B HBO-ICT;voltijd onderwijs;man;0;0;45;83;118
Gelderland;0228;Ede;reguliere inst.;bachelor;25BA;Christelijke Hogeschool Ede;techniek;n.v.t. (techniek);30020;B HBO-ICT;voltijd onderwijs;vrouw;0;0;1;5;6
Gelderland;0228;Ede;reguliere inst.;master;25BA;Christelijke Hogeschool Ede;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);49147;M Contextuele Benadering;deeltijd onderwijs;man;0;0;0;0;8
Gelderland;0228;Ede;reguliere inst.;master;25BA;Christelijke Hogeschool Ede;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);49147;M Contextuele Benadering;deeltijd onderwijs;vrouw;0;0;0;0;46
Gelderland;0228;Ede;reguliere inst.;master;25BA;Christelijke Hogeschool Ede;gezondheidszorg;n.v.t. (gezondheidszorg);49294;M Speltherapie;deeltijd onderwijs;man;0;0;1;4;5
Gelderland;0228;Ede;reguliere inst.;master;25BA;Christelijke Hogeschool Ede;gezondheidszorg;n.v.t. (gezondheidszorg);49294;M Speltherapie;deeltijd onderwijs;vrouw;0;0;37;108;168
Gelderland;0228;Ede;reguliere inst.;master;25BA;Christelijke Hogeschool Ede;onderwijs;opleidingen tot leraar vo van de 1ste graad in alg. vakken;45274;M Leraar Godsdienst;deeltijd onderwijs;man;18;19;16;17;15
Gelderland;0228;Ede;reguliere inst.;master;25BA;Christelijke Hogeschool Ede;onderwijs;opleidingen tot leraar vo van de 1ste graad in alg. vakken;45274;M Leraar Godsdienst;deeltijd onderwijs;vrouw;4;3;4;5;5
Gelderland;0268;Nijmegen;reguliere inst.;associate degree;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);80149;Ad Logistics Management;deeltijd onderwijs;man;0;0;2;0;0
Gelderland;0268;Nijmegen;reguliere inst.;associate degree;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);80149;Ad Logistics Management;duaal onderwijs;man;0;0;6;0;0
Gelderland;0268;Nijmegen;reguliere inst.;associate degree;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);80149;Ad Logistics Management;duaal onderwijs;vrouw;0;0;1;0;0
Gelderland;0268;Nijmegen;reguliere inst.;associate degree;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);80140;Ad Sociaal Werk;deeltijd onderwijs;man;0;0;25;49;62
Gelderland;0268;Nijmegen;reguliere inst.;associate degree;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);80140;Ad Sociaal Werk;deeltijd onderwijs;vrouw;0;0;37;97;136
Gelderland;0268;Nijmegen;reguliere inst.;associate degree;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);80140;Ad Sociaal Werk;duaal onderwijs;man;0;0;0;3;18
Gelderland;0268;Nijmegen;reguliere inst.;associate degree;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);80140;Ad Sociaal Werk;duaal onderwijs;vrouw;0;0;0;3;32
Gelderland;0268;Nijmegen;reguliere inst.;associate degree;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);80011;Ad Management in de Zorg;deeltijd onderwijs;man;5;4;9;14;11
Gelderland;0268;Nijmegen;reguliere inst.;associate degree;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);80011;Ad Management in de Zorg;deeltijd onderwijs;vrouw;17;11;19;23;35
Gelderland;0268;Nijmegen;reguliere inst.;associate degree;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);80011;Ad Management in de Zorg;duaal onderwijs;man;1;0;0;0;3
Gelderland;0268;Nijmegen;reguliere inst.;associate degree;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);80011;Ad Management in de Zorg;duaal onderwijs;vrouw;0;1;0;2;1
Gelderland;0268;Nijmegen;reguliere inst.;associate degree;25KB;Hogeschool van Arnhem en Nijmegen;onderwijs;n.v.t. (onderwijs);80045;Ad Onderwijsondersteuner Gezondheidszorg en Welzijn;deeltijd onderwijs;man;3;3;4;4;3
Gelderland;0268;Nijmegen;reguliere inst.;associate degree;25KB;Hogeschool van Arnhem en Nijmegen;onderwijs;n.v.t. (onderwijs);80045;Ad Onderwijsondersteuner Gezondheidszorg en Welzijn;deeltijd onderwijs;vrouw;21;26;16;20;18
Gelderland;0268;Nijmegen;reguliere inst.;associate degree;25KB;Hogeschool van Arnhem en Nijmegen;onderwijs;n.v.t. (onderwijs);80142;Ad Pedagogisch Educatief Professional;deeltijd onderwijs;man;0;0;0;0;1
Gelderland;0268;Nijmegen;reguliere inst.;associate degree;25KB;Hogeschool van Arnhem en Nijmegen;onderwijs;n.v.t. (onderwijs);80142;Ad Pedagogisch Educatief Professional;deeltijd onderwijs;vrouw;0;0;0;0;28
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34035;B Bedrijfskunde;deeltijd onderwijs;man;0;0;6;1;0
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34035;B Bedrijfskunde;deeltijd onderwijs;vrouw;0;0;1;0;0
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34035;B Bedrijfskunde;duaal onderwijs;man;0;0;1;0;0
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34035;B Bedrijfskunde;duaal onderwijs;vrouw;0;0;3;0;0
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34035;B Bedrijfskunde;voltijd onderwijs;man;369;407;460;452;500
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34035;B Bedrijfskunde;voltijd onderwijs;vrouw;151;166;200;216;219
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34402;B Commerciele Economie;voltijd onderwijs;man;499;521;551;551;615
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34402;B Commerciele Economie;voltijd onderwijs;vrouw;155;179;169;199;224
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34405;B Communicatie;voltijd onderwijs;man;111;150;162;185;191
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34405;B Communicatie;voltijd onderwijs;vrouw;351;425;425;458;525
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34406;B Accountancy;voltijd onderwijs;man;176;160;184;205;212
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34406;B Accountancy;voltijd onderwijs;vrouw;65;69;76;74;86
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34432;B Food and Business;voltijd onderwijs;man;221;243;263;239;232
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34432;B Food and Business;voltijd onderwijs;vrouw;381;431;451;432;411
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34500;B Facility Management;deeltijd onderwijs;man;2;1;0;0;0
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34500;B Facility Management;duaal onderwijs;man;3;0;0;0;0
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34500;B Facility Management;voltijd onderwijs;man;265;268;260;248;243
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34500;B Facility Management;voltijd onderwijs;vrouw;435;456;422;399;370
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34609;B Human Resource Management;deeltijd onderwijs;man;6;1;0;0;0
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34609;B Human Resource Management;deeltijd onderwijs;vrouw;6;2;0;0;0
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34609;B Human Resource Management;voltijd onderwijs;man;220;200;213;198;189
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34609;B Human Resource Management;voltijd onderwijs;vrouw;307;299;294;318;313
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);35520;B Finance & Control;voltijd onderwijs;man;337;319;290;250;232
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);35520;B Finance & Control;voltijd onderwijs;vrouw;101;89;76;69;64
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);35522;B Logistics Management;deeltijd onderwijs;man;0;0;4;0;0
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);35522;B Logistics Management;deeltijd onderwijs;vrouw;0;0;1;0;0
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);35522;B Logistics Management;duaal onderwijs;man;0;0;2;0;0
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);35522;B Logistics Management;duaal onderwijs;vrouw;0;0;1;0;0
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);35522;B Logistics Management;voltijd onderwijs;man;229;255;249;227;223
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);35522;B Logistics Management;voltijd onderwijs;vrouw;45;51;42;36;39
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);35523;B Ondernemerschap & Retail Management;voltijd onderwijs;man;0;0;531;598;637
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);35523;B Ondernemerschap & Retail Management;voltijd onderwijs;vrouw;0;0;133;151;159
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);39205;B HBO - Rechten;deeltijd onderwijs;man;0;2;0;1;5
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);39205;B HBO - Rechten;deeltijd onderwijs;vrouw;0;6;2;14;14
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);39205;B HBO - Rechten;duaal onderwijs;man;0;1;0;1;1
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);39205;B HBO - Rechten;duaal onderwijs;vrouw;0;1;0;1;1
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);39205;B HBO - Rechten;voltijd onderwijs;man;219;226;218;216;244
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);39205;B HBO - Rechten;voltijd onderwijs;vrouw;455;446;477;517;592
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34040;B Sportkunde;deeltijd onderwijs;man;0;0;6;19;20
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34040;B Sportkunde;deeltijd onderwijs;vrouw;0;0;1;9;14
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34040;B Sportkunde;voltijd onderwijs;man;766;851;827;798;811
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34040;B Sportkunde;voltijd onderwijs;vrouw;416;420;411;388;384
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;deeltijd onderwijs;man;190;146;125;99;104
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;deeltijd onderwijs;vrouw;340;273;268;238;225
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;duaal onderwijs;man;42;32;45;54;57
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;duaal onderwijs;vrouw;57;61;60;72;88
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;voltijd onderwijs;man;601;580;571;599;606
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;voltijd onderwijs;vrouw;1930;1763;1727;1576;1529
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34507;B Toegepaste Psychologie;voltijd onderwijs;man;143;139;165;160;209
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34507;B Toegepaste Psychologie;voltijd onderwijs;vrouw;339;326;325;353;354
